"","spread_line","game_id","season","week","gameday","weekday","gametime","away_team","home_team","home_score","away_score","away_rest","home_rest","div_game","roof","surface","temp","wind","stadium_id","home_roster_id","away_roster_id","home_win","home_win_spread","season_week","elo_predicted_win_perc","elo_home","elo_away","pastYear_home_Offense_yards_gained","past4_home_Offense_yards_gained","pastYear_home_Offense_touchdown","past4_home_Offense_touchdown","pastYear_home_Offense_sack","past4_home_Offense_sack","pastYear_home_Offense_penalty_yards","past4_home_Offense_penalty_yards","pastYear_home_Offense_fumble_lost","past4_home_Offense_fumble_lost","pastYear_home_Offense_interception","past4_home_Offense_interception","pastYear_home_Defense_yards_gained","past4_home_Defense_yards_gained","pastYear_home_Defense_touchdown","past4_home_Defense_touchdown","pastYear_home_Defense_sack","past4_home_Defense_sack","pastYear_home_Defense_penalty_yards","past4_home_Defense_penalty_yards","pastYear_home_Defense_fumble_lost","past4_home_Defense_fumble_lost","pastYear_home_Defense_interception","past4_home_Defense_interception","pastYear_home_top","past4_home_top","pastYear_away_Offense_yards_gained","past4_away_Offense_yards_gained","pastYear_away_Offense_touchdown","past4_away_Offense_touchdown","pastYear_away_Offense_sack","past4_away_Offense_sack","pastYear_away_Offense_penalty_yards","past4_away_Offense_penalty_yards","pastYear_away_Offense_fumble_lost","past4_away_Offense_fumble_lost","pastYear_away_Offense_interception","past4_away_Offense_interception","pastYear_away_Defense_yards_gained","past4_away_Defense_yards_gained","pastYear_away_Defense_touchdown","past4_away_Defense_touchdown","pastYear_away_Defense_sack","past4_away_Defense_sack","pastYear_away_Defense_penalty_yards","past4_away_Defense_penalty_yards","pastYear_away_Defense_fumble_lost","past4_away_Defense_fumble_lost","pastYear_away_Defense_interception","past4_away_Defense_interception","pastYear_away_top","past4_away_top"
"21",-4,"2021_02_LA_IND",2021,2,"2021-09-19","Sunday","13:00","LA","IND",24,27,7,7,0,"closed","fieldturf",NA,NA,"IND00","2021_2_IND","2021_2_LA",FALSE,TRUE,202102,0.462626637359444,1407.71755728617,1436.38828765677,4.94829847982097,5.07493606138107,0.038274558222085,0.0365728900255754,0.0235357666486612,0.0265984654731458,8.7636761487965,8.921875,0.00478431977776063,0.0061381074168798,0.00802531059495331,0.00639386189258312,4.16848174247277,4.68495884260414,0.0357142857142857,0.0394113245198304,0.0284272901985906,0.0414068346221003,8.96335078534031,8.01310043668122,0.00816784112748238,0.0102269892741332,0.0112107623318386,0,1885.94117647059,1984,4.98120477398741,4.80103063269396,0.0361808100742411,0.0271972516461494,0.0237759609059299,0.0332092756942456,7.67142857142857,7.60759493670886,0.00657832910440748,0.00372172917263098,0.0101494220468001,0.00744345834526195,3.77688199133327,4.25360310421286,0.0302327925022675,0.0335365853658537,0.039000302327925,0.0412971175166297,9.31826741996234,8.80645161290323,0.00786052605058954,0.00388026607538803,0.0119923410258994,0.00776053215077605,1863.11111111111,1786.5
"22",-6,"2021_02_DEN_JAX",2021,2,"2021-09-19","Sunday","13:00","DEN","JAX",13,23,7,7,0,"outdoors","grass ",80,7,"JAX00","2021_2_JAX","2021_2_DEN",FALSE,FALSE,202102,0.482779614673441,1421.76507325711,1420.81102448755,4.57406458226551,4.4330512692882,0.0264479753972322,0.0258835241413639,0.0333162480779088,0.0353409656545545,8.44391025641026,9.25396825396825,0.00635571501793952,0.00547536087605774,0.0136340338288057,0.0184171229467397,4.845160613059,4.8154257690593,0.0417803905101827,0.045920641997325,0.0162712576107495,0.0147124386981721,9.89181286549708,11.2692307692308,0.00440898593323536,0.000891662951404369,0.00797816502204493,0.00802496656263932,1665.0625,1597.5,4.76219338952552,5.11151339608979,0.0300217823657543,0.0347574221578566,0.0307794298702529,0.0289645184648805,8.68597168597169,9.29142857142857,0.00890235817785775,0.00760318609703114,0.0187517757363387,0.00687907313540912,4.71321398124467,5.10243370868144,0.03461210571185,0.041409371594624,0.03384484228474,0.0261532873229205,8.8620218579235,7.51428571428571,0.00579710144927536,0.0105339629495096,0.00886615515771526,0.00726480203414457,1768,1916.75
"23",-3.5,"2021_02_BUF_MIA",2021,2,"2021-09-19","Sunday","13:00","BUF","MIA",0,35,7,7,1,"outdoors","grass ",89,7,"MIA00","2021_2_MIA","2021_2_BUF",FALSE,FALSE,202102,0.504105474336805,1436.58859702212,1425.19494112225,4.5278163239561,4.41909547738693,0.0353223161347294,0.0316582914572864,0.0316639333922039,0.0351758793969849,8.83274021352313,7.92741935483871,0.00555064967831462,0,0.00643370758168286,0.0120603015075377,4.66992624513135,4.90159975852701,0.0333968674898483,0.0280712345306369,0.0304963951272064,0.0262601871415635,8.82147651006711,9.75121951219512,0.00895002900472363,0.0117718080289768,0.0134250435070854,0.00392393600965892,1869.5625,1895.5,5.14694371308617,5.1944116489571,0.0419127588415285,0.0419126328217237,0.0266846936597168,0.0269578905942542,8.69857819905213,8.03146853146853,0.00626200811214687,0.00295159386068477,0.00910837543585,0.00609996064541519,4.42484802431611,4.20632737276479,0.0341945288753799,0.0343878954607978,0.0291793313069909,0.0272810637322329,8.81863979848866,7.90697674418605,0.00714285714285714,0.00412654745529574,0.0094224924012158,0.0036680421824851,1828.84210526316,1827.28571428571
"24",-5.5,"2021_02_NE_NYJ",2021,2,"2021-09-19","Sunday","13:00","NE","NYJ",6,25,7,7,1,"outdoors","fieldturf",72,13,"NYC01","2021_2_NYJ","2021_2_NE",FALSE,FALSE,202102,0.525305458171619,1451.33482724613,1445.4676765105,4.39715456956836,4.35743348982786,0.0303030303030303,0.0338028169014084,0.0372156579053131,0.0453834115805947,8.69113924050633,8.3072625698324,0.00458162527128044,0.000625978090766823,0.0110923559199421,0.00938967136150235,4.607722513089,4.4452409398646,0.0380890052356021,0.031063321385902,0.0226439790575916,0.0270808442851454,8.45009416195857,8.04705882352941,0.00693717277486911,0.00796495420151334,0.00628272251308901,0.003584229390681,1729,1923.75,4.95909947080456,5.07078692058929,0.0338146919006189,0.0262306863097377,0.0276257960355189,0.0301832554796982,8.79912663755458,8.62068965517241,0.00690644900887972,0.011498383039885,0.00959727329805364,0.00323392022996766,4.67147662889518,4.64718309859155,0.0348796033994334,0.0327464788732394,0.0249645892351275,0.0288732394366197,8.28247162673392,8.5531914893617,0.00504603399433428,0.00140845070422535,0.0113314447592068,0.0140845070422535,1744.9375,1591
"25",-3,"2021_02_SF_PHI",2021,2,"2021-09-19","Sunday","13:00","SF","PHI",11,17,7,7,0,"outdoors","grass ",76,13,"PHI00","2021_2_PHI","2021_2_SF",FALSE,FALSE,202102,0.564857393869118,1479.05864094539,1442.87327891713,4.62232521447589,4.69749924676107,0.0357952864609013,0.036758059656523,0.0447687604772705,0.0400723109370292,8.83370288248337,9.00583090379009,0.00650823390198205,0.00602591141910214,0.014002563849719,0.011147936125339,4.26196319018405,4.58864426419467,0.0324386503067485,0.0304171494785632,0.0309049079754601,0.0202780996523754,8.04975609756097,7.76307692307692,0.00651840490797546,0.00434530706836616,0.00751533742331288,0.011297798377752,1757.3125,1827.25,5.05730389854392,5.56832627118644,0.0427430718647252,0.048728813559322,0.0299436355096289,0.0275423728813559,9.01362862010221,10.5929203539823,0.00915922968529826,0.0195974576271186,0.0138562705495538,0.00741525423728814,3.88728079442214,3.61709211986681,0.0349672512148743,0.0355160932297447,0.0246144094654553,0.0288568257491676,7.72222222222222,8.07216494845361,0.00665539826748363,0.00443951165371809,0.00887386435664483,0.00665926748057714,1878.375,1834.75
"26",5.5,"2021_02_LV_PIT",2021,2,"2021-09-19","Sunday","13:00","LV","PIT",17,26,6,7,0,"outdoors","grass ",77,4,"PIT00","2021_2_PIT","2021_2_LV",FALSE,FALSE,202102,0.538454565557421,1460.50959889491,1408.92282865174,4.28809743117388,4.31335331335331,0.0377648142462389,0.038961038961039,0.0147374884863371,0.016983016983017,9.89787234042553,8.75129533678756,0.0053218708422884,0.00666000666000666,0.0100296796643128,0.00965700965700966,3.98292319817847,4.0822550831793,0.0319642700761888,0.0335797905113986,0.0357299238111919,0.0326555760936537,8.22905759162304,7.56578947368421,0.00753130747000613,0.0055452865064695,0.0102460810929153,0.00277264325323475,1838.05882352941,1713.6,5.04529779103365,5.42667990731546,0.0414763724485041,0.0393909301555776,0.0259110821138969,0.0321085733200927,9.41960784313726,9.74583333333333,0.0104389971106347,0.0066203243958954,0.00848168515239072,0.0099304865938431,4.94088669950739,4.80232968584539,0.0388404698749526,0.0331803741616661,0.0228306176582039,0.0285915990116484,8.30142302716688,8.38364779874214,0.00539977264115195,0.00741263678079774,0.00757862826828344,0.00282386163078009,1875.0625,1879.5
"27",4,"2021_02_MIN_ARI",2021,2,"2021-09-19","Sunday","16:05","MIN","ARI",34,33,7,7,0,"closed","grass ",NA,NA,"PHO00","2021_2_ARI","2021_2_MIN",TRUE,FALSE,202102,0.507118987314747,1438.68287051128,1424.96733080519,4.921875,5.30207532667179,0.0427024147727273,0.0449654112221368,0.0240589488636364,0.0295926210607225,8.1427027027027,8.22222222222222,0.00763494318181818,0.00960799385088393,0.0103870738636364,0.0122982321291314,4.31450681450681,4.33194154488518,0.033033033033033,0.0317327766179541,0.0386925386925387,0.0480167014613779,7.63011695906433,7.07006369426752,0.00947100947100947,0.01419624217119,0.00854700854700855,0.00751565762004175,1750.9375,1733.25,4.99383477188656,5.10114566284779,0.0440813810110974,0.0461538461538462,0.0300041101520756,0.0324058919803601,8.32342007434944,8.16554054054054,0.00893958076448829,0.00490998363338789,0.00883682696259762,0.00327332242225859,4.581935023206,4.9060576611597,0.0372188504105677,0.0443796566245546,0.0259728668332738,0.0327178490443797,8.70298507462687,9.49593495934959,0.00624776865405212,0.00453514739229025,0.00821135308818279,0.00680272108843537,1863.625,1809
"28",13.5,"2021_02_ATL_TB",2021,2,"2021-09-19","Sunday","16:05","ATL","TB",48,25,7,10,1,"outdoors","grass ",85,0,"TAM00","2021_2_TB","2021_2_ATL",TRUE,TRUE,202102,0.439890797893588,1391.76462483943,1446.23507366304,5.70833333333333,6.15229563269877,0.0547998749218261,0.0599104143337066,0.0166510318949343,0.0210899589399029,10.0951760104302,9.1875,0.00523764853033146,0.00559910414333707,0.00875547217010632,0.0119447555057857,4.27504749841672,4.27318094011591,0.0310956301456618,0.0283322601416613,0.0317922735908803,0.0235028976175145,8.02975047984645,8.30835734870317,0.00614312856238125,0.00676110753380554,0.0145661811272958,0.0122343850611719,1762.4,1796.5,4.53827421916358,4.34958111195735,0.0281630492323981,0.0236100533130236,0.0335627316040233,0.0277989337395278,8.29722222222222,6.83399209486166,0.00497617787188989,0.00913937547600914,0.00783483324510323,0,4.78586081742149,5.2103487064117,0.0379517121666404,0.047525309336333,0.0175161748461417,0.014904386951631,8.11556603773585,7.62916666666667,0.00575982326021777,0.00168728908886389,0.00883698911156699,0.00703037120359955,1847.125,1853.25
"29",3,"2021_02_DAL_LAC",2021,2,"2021-09-19","Sunday","16:25","DAL","LAC",17,20,10,7,0,"dome","matrixturf",NA,NA,"LAX01","2021_2_LAC","2021_2_DAL",FALSE,FALSE,202102,0.516090804286571,1444.92065546839,1425.2334175858,4.94422393983706,5.18453038674033,0.0383329851681638,0.0419889502762431,0.0249634426571966,0.0257826887661142,9.27796052631579,8.51176470588235,0.00564027574681429,0.00662983425414365,0.0083559640693545,0.00773480662983425,4.57159716758458,4.55788655788656,0.0382572777340677,0.026029526029526,0.0208497246262785,0.0170940170940171,9.5307486631016,10.4666666666667,0.00491738788355625,0.00466200466200466,0.00865460267505901,0.00738150738150738,1940,1930.75,4.83035714285714,4.82401171303075,0.035,0.0371888726207906,0.0333928571428571,0.0330893118594436,8.6740412979351,10.2669683257919,0.0108035714285714,0.000292825768667643,0.0113392857142857,0.00966325036603221,4.64149175412294,4.9570128647631,0.0417916041979011,0.039849388139316,0.0210832083958021,0.0172576090367116,8.77037887485649,8.89130434782609,0.0103073463268366,0.0144336366488861,0.00983883058470765,0.0178851584562284,1739.5625,1840.5
"30",6.5,"2021_02_TEN_SEA",2021,2,"2021-09-19","Sunday","16:25","TEN","SEA",30,33,7,7,0,"outdoors","fieldturf",62,14,"SEA00","2021_2_SEA","2021_2_TEN",FALSE,FALSE,202102,0.484477085063483,1422.94586358714,1421.68878477222,4.92372163901118,4.61381381381381,0.0457162207924145,0.0396396396396396,0.0396207246867592,0.0429429429429429,8.43890274314214,7.8047619047619,0.00626481544192347,0.0039039039039039,0.0111750761937013,0.00630630630630631,4.20884895745042,3.77242439774475,0.0303441261230717,0.0207585853408508,0.0320393286997796,0.0335725269092773,8.04107648725213,8.2962962962963,0.00542464824546533,0.00589441312147617,0.00864553314121038,0.00563813429010764,1778,1597.6,5.25913043478261,4.98864809081527,0.0501449275362319,0.0464396284829721,0.0255072463768116,0.0347437220502236,8.15494978479196,8.53846153846154,0.00618357487922705,0.0106639146886825,0.00840579710144928,0.0127278981768146,4.6,5.32376237623762,0.0402615600186829,0.0485148514851485,0.0242877160205511,0.034983498349835,8.73770491803279,8.2311320754717,0.00551144325081738,0.00561056105610561,0.010929472209248,0.00957095709570957,1693.11764705882,1630
"31",-3.5,"2021_02_KC_BAL",2021,2,"2021-09-19","Sunday","20:20","KC","BAL",36,35,7,6,0,"outdoors","grass",82,8,"BAL00","2021_2_BAL","2021_2_KC",TRUE,TRUE,202102,0.500466261883898,1434.05974918354,1421.77423638488,4.9465610671113,5.2717093804429,0.0402667778240934,0.0383179895496392,0.0330137557315548,0.031102264244837,8.34223918575064,8.52153110047847,0.00691954981242184,0.00895745210251306,0.0100875364735306,0.0104503607862652,4.07969965623304,3.66181377009402,0.029762981726072,0.018804974218987,0.0291297267957301,0.0315438277221717,9.41944074567244,8.6046511627907,0.00660394427356613,0.000909918107370337,0.00768952415415234,0.00545950864422202,1936.77777777778,2088.83333333333,5.36831711101707,5.13236212278876,0.0410495133305121,0.0391259105098855,0.0224291155311045,0.0235171696149844,7.97294685990338,7.0625,0.0064183946960079,0.00291363163371488,0.00768796727324023,0.0077003121748179,4.54667224780243,4.72911023129819,0.0346728059160039,0.038132944363409,0.0263011022743128,0.0312565117732861,8.70914127423823,9.91899441340782,0.0064183061252965,0.00854344655136487,0.0125575554625366,0.00979370702229631,1842.47368421053,1862.42857142857
"32",11.5,"2021_02_DET_GB",2021,2,"2021-09-20","Monday","20:15","DET","GB",35,17,8,8,1,"outdoors","grass ",73,12,"GNB00","2021_2_GB","2021_2_DET",TRUE,TRUE,202102,0.457588006851652,1404.19389704651,1443.26642115593,5.57985912811727,5.32051282051282,0.0572054064344184,0.0538461538461538,0.0220826194555492,0.0341880341880342,9.29411764705882,7.96,0.00485436893203883,0.00313390313390313,0.00751951265943271,0.0116809116809117,4.204313562837,4.29237094563728,0.0326835338034011,0.0317496573777981,0.0316051430941518,0.02603928734582,7.52404438964242,7.0983606557377,0.00564081294068851,0.00571037003197807,0.0105350476980506,0.0139333028780265,1921.22222222222,1865.16666666667,4.63666925265063,4.97497337593184,0.0421515386604603,0.0463258785942492,0.0296095164209982,0.0266240681576145,8.04545454545454,8.34246575342466,0.00517196793379881,0.00638977635782748,0.00905094388414792,0.0111821086261981,4.63571271205111,5.36057476425685,0.0453844459131967,0.0588235294117647,0.0194976867151355,0.0175123484508307,8.79229480737018,9.42424242424242,0.00716016743776162,0.0130220026942075,0.00616875963868694,0.00134710372698698,1683.5625,1709.75
"33",-8,"2021_03_CAR_HOU",2021,3,"2021-09-23","Thursday","20:20","CAR","HOU",9,24,4,4,0,"closed","astroturf",NA,NA,"HOU00","2021_3_HOU","2021_3_CAR",FALSE,FALSE,202103,0.506971606892555,1430.29816316955,1441.30750162093,5.17151587617909,5.64415815193247,0.0398565165404544,0.0510884051532652,0.0353394446658695,0.0217681030653043,8.97237569060773,10.1547619047619,0.00730702803241663,0.00310972900932919,0.00823701341836057,0.00666370501999112,4.89051770696705,4.63023399014778,0.0405061337859733,0.0384852216748768,0.0256924620013888,0.0181650246305419,8.44615384615385,8.07777777777778,0.00648098140575573,0.00862068965517241,0.00825553583828408,0.0144704433497537,1674.0625,1691.25,4.67989170051026,4.61683548725114,0.0306154326772883,0.0300384212364652,0.0298864938040196,0.0272441494935382,8.36390532544379,8.72,0.00541497448713944,0.00628711142158575,0.0116630219723003,0.013971358714635,4.2034265103697,3.77312278440219,0.0324616771866546,0.029326458266194,0.0330027051397656,0.0502739284563326,7.75840597758406,7.97630331753555,0.00874661857529306,0.00418949403802771,0.00829576194770063,0.0157911698356429,1885.5,2018.5
"34",7.5,"2021_03_WAS_BUF",2021,3,"2021-09-26","Sunday","13:00","WAS","BUF",43,21,10,7,0,"outdoors","a_turf",67,21,"BUF00","2021_3_BUF","2021_3_WAS",TRUE,TRUE,202103,0.499999038792532,1425.45281263565,1441.92003362164,5.13098311084888,5.16434366548783,0.0424072571723578,0.0405658414811733,0.0267718858322885,0.0257957145828999,8.73243503368624,8.36666666666667,0.00656390589276495,0.00499271895152902,0.0100302382181577,0.00832119825254837,4.33049337773991,4.0832593250444,0.0326078537681047,0.0266429840142096,0.0310587870807838,0.0315275310834814,8.78424242424243,7.84926470588235,0.00844241344589885,0.00399644760213144,0.010456200139416,0.00599467140319716,1827.31578947368,1781,4.5648339782237,4.73108328796952,0.0304148294789886,0.0283070223189984,0.0343741563934131,0.0253130103429505,9.23724137931034,11.2896825396825,0.00611895977683794,0.00489929232444202,0.0138576442004859,0.0149700598802395,4.14188667593021,4.21060004669624,0.0296433534043539,0.0273173009572729,0.0314188667593021,0.0347886995096895,8.12348401323043,7.41744548286604,0.00702485718696928,0.0098062106000467,0.0094951366373321,0.00793836096194256,1778.94117647059,1634.6
"35",7.5,"2021_03_CHI_CLE",2021,3,"2021-09-26","Sunday","13:00","CHI","CLE",26,6,7,7,0,"outdoors","grass ",70,22,"CLE00","2021_3_CLE","2021_3_CHI",TRUE,TRUE,202103,0.541380631953697,1454.27360980911,1406.37064498682,5.27916807575245,5.26741095162148,0.0461616503212716,0.0486443381180223,0.0229117348664187,0.0318979266347687,8.0430733410943,7.74887892376682,0.0071017923571187,0.0124933545986178,0.00777815353398715,0.00797448165869218,4.61632095391877,4.75742574257426,0.0382561172525152,0.0419141914191419,0.0306794187057508,0.0244224422442244,8.97985347985348,9.05238095238095,0.00546515960750217,0.00132013201320132,0.0106819028692088,0.00891089108910891,1873.83333333333,1792.83333333333,4.36441155176575,4.26101613291596,0.0312122918510176,0.0257645075848784,0.0337865014882149,0.0291355646520588,8.97911547911548,9.42857142857143,0.00571152763253157,0.00529737539128341,0.0141581530045853,0.0117986997351312,4.49120496660709,4.8537323470074,0.0364029724390932,0.0484196368527236,0.0255855516884583,0.0289172831203766,8.99755501222494,8.72272727272727,0.00526761358291788,0.00706119704102219,0.0101589690527702,0.0171486213853396,1805.52941176471,1873
"36",-7.5,"2021_03_BAL_DET",2021,3,"2021-09-26","Sunday","13:00","BAL","DET",17,19,7,6,0,"dome","fieldturf",NA,NA,"DET00","2021_3_DET","2021_3_BAL",FALSE,TRUE,202103,0.524656561514613,1442.60052265094,1412.87009295231,4.72227278637368,5.09249646059462,0.0397867637498375,0.0438886267107126,0.0296450396567416,0.0268994808872109,8.24380165289256,9.01941747572816,0.00650110518788194,0.00613496932515337,0.00936159147054999,0.0132137800849457,4.5066366704162,4.86541598694943,0.0469066366704162,0.0579119086460033,0.0213723284589426,0.0261011419249592,8.79697986577181,8.95767195767196,0.00686164229471316,0.0110114192495922,0.00573678290213723,0.00122349102773246,1688.625,1634,5.07825244286522,5.48695054945055,0.0435274166195591,0.043956043956044,0.0293951384963256,0.0293040293040293,8.26225490196078,6.98467432950192,0.00670273762416216,0.0070970695970696,0.0115480901235565,0.0130494505494505,4.16,4.14285714285714,0.0317622080679405,0.0274824993518278,0.0247983014861996,0.0215193155302048,9.52846534653465,8.70625,0.00662420382165605,0.00259268861809697,0.00747346072186836,0.00725952813067151,1940.55555555556,2130.66666666667
"37",-8,"2021_03_ARI_JAX",2021,3,"2021-09-26","Sunday","13:00","ARI","JAX",19,31,7,7,0,"outdoors","grass ",81,4,"JAX00","2021_3_JAX","2021_3_ARI",FALSE,FALSE,202103,0.456590517907255,1395.21335091735,1428.19614797233,4.36493573264782,4.03697334479794,0.0243701799485861,0.0249355116079106,0.0328020565552699,0.028804815133276,8.62162162162162,9.53303964757709,0.00627249357326478,0.00429922613929493,0.014293059125964,0.0249355116079106,4.83030361632179,4.72164603546337,0.0413846451363373,0.0394780863164938,0.0182749951653452,0.0197390431582469,10.1891515994437,10.7120418848168,0.00406111003674338,0.000669120107059217,0.00744536840069619,0.00434928069588491,1630.9375,1538.5,5.04045624665835,5.49440447641886,0.0450008911067546,0.0511590727418066,0.0245945464266619,0.0371702637889688,8.04581005586592,8.20304568527919,0.00730707538763144,0.004396482813749,0.0115843878096596,0.017585931254996,4.43795863909273,4.62383540372671,0.034467422726262,0.0333850931677019,0.0350233488992662,0.0337732919254658,7.59361393323657,6.2,0.00822770736046253,0.0131987577639752,0.00811652212586168,0.00698757763975155,1743.875,1794.5
"38",6.5,"2021_03_LAC_KC",2021,3,"2021-09-26","Sunday","13:00","LAC","KC",24,30,7,7,1,"outdoors","grass ",81,19,"KAN00","2021_3_KC","2021_3_LAC",FALSE,FALSE,202103,0.494233077584349,1421.44603470947,1417.38235012924,5.46593265174805,5.62262483429076,0.042968470722814,0.0437472381794079,0.0218774576392364,0.017454706142289,8.08134920634921,7.13829787234043,0.00729248587974548,0.0037560760053027,0.00850790019303639,0.0101634997790544,4.56500139938427,4.95147347740668,0.0377134061013154,0.0412573673870334,0.0255387629443045,0.0290766208251473,8.58802502234138,8.81313131313131,0.00643716764623566,0.00805500982318271,0.0135740274279317,0.0119842829076621,1827.89473684211,1714.85714285714,4.92793660991541,5.17959722680753,0.0368347788842488,0.0336744800264114,0.0251632937145305,0.0280620666886761,9.24597364568082,8.66187050359712,0.00535389227968733,0.00528227137669198,0.00952992825784345,0.0138659623638164,4.66970767117912,4.72110994028802,0.0385520894643908,0.0249385317878469,0.0221699038650186,0.0214260625219529,9.59888579387187,9.7847533632287,0.00490484598783598,0.00421496311907271,0.00980969197567196,0.0091324200913242,1908.125,1930
